time_step,model_1,model_2,outcome
6,Elo,TrueSkill,1.0
6,Glicko,TrueSkill,1.0
6,Glicko,TrueSkill,1.0
6,Elo,TrueSkill,0.0
6,Glicko,TrueSkill,1.0
6,Glicko,TrueSkill,0.0
6,Glicko,TrueSkill,0.0
6,Elo,Weng-Lin Thurstone-Mosteller,1.0
6,Elo,Weng-Lin Thurstone-Mosteller,0.0
6,Elo,Weng-Lin Thurstone-Mosteller,0.0
6,Elo,Weng-Lin Thurstone-Mosteller,0.0
6,Elo,TrueSkill,1.0
6,Elo,TrueSkill,0.0
6,Elo,TrueSkill,1.0
6,Elo,TrueSkill,1.0
6,Elo,TrueSkill,0.0
6,Elo,TrueSkill,0.0
6,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
6,Elo,Glicko,0.0
6,Glicko,TrueSkill,1.0
6,Glicko,TrueSkill,0.0
6,Glicko,TrueSkill,1.0
6,Glicko,TrueSkill,0.0
6,Glicko,TrueSkill,0.0
6,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
6,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
6,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
6,Elo,Weng-Lin Thurstone-Mosteller,0.0
6,Elo,TrueSkill,0.0
6,Elo,TrueSkill,0.0
6,Elo,TrueSkill,1.0
6,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
6,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
6,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
6,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
6,Elo,Glicko,0.0
6,Elo,Glicko,1.0
6,Elo,TrueSkill,0.0
6,Elo,Weng-Lin Thurstone-Mosteller,0.0
7,Glicko,Weng-Lin Thurstone-Mosteller,0.0
7,Glicko,TrueSkill,0.0
7,Glicko,TrueSkill,1.0
7,Glicko,TrueSkill,1.0
7,Glicko,TrueSkill,1.0
7,Elo,Weng-Lin Thurstone-Mosteller,1.0
7,Elo,Weng-Lin Thurstone-Mosteller,0.0
7,Elo,Weng-Lin Thurstone-Mosteller,0.0
7,Glicko,TrueSkill,0.0
7,Glicko,Weng-Lin Thurstone-Mosteller,0.0
7,Glicko,Weng-Lin Thurstone-Mosteller,1.0
7,Glicko,Weng-Lin Thurstone-Mosteller,1.0
7,Glicko,Weng-Lin Thurstone-Mosteller,0.0
7,Glicko,TrueSkill,0.0
7,Glicko,TrueSkill,0.0
7,Elo,TrueSkill,0.0
7,Elo,TrueSkill,0.0
7,Elo,Glicko,0.0
7,Elo,Glicko,0.0
7,Elo,Glicko,1.0
7,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
7,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
7,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
7,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
7,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
7,Elo,TrueSkill,1.0
7,Elo,TrueSkill,1.0
7,Elo,TrueSkill,0.0
7,Elo,TrueSkill,1.0
7,Elo,TrueSkill,1.0
7,Elo,Glicko,0.0
7,Elo,Glicko,1.0
7,Elo,Glicko,0.0
7,Elo,Glicko,1.0
7,Elo,Glicko,1.0
7,Glicko,Weng-Lin Thurstone-Mosteller,0.0
7,Glicko,Weng-Lin Thurstone-Mosteller,0.0
7,Glicko,Weng-Lin Thurstone-Mosteller,1.0
7,Glicko,Weng-Lin Thurstone-Mosteller,0.0
7,Glicko,Weng-Lin Thurstone-Mosteller,0.0
7,Elo,Glicko,0.0
7,Elo,Glicko,0.0
7,Elo,TrueSkill,0.0
7,Elo,TrueSkill,0.0
7,Elo,TrueSkill,1.0
7,Elo,Weng-Lin Thurstone-Mosteller,0.0
7,Elo,Weng-Lin Thurstone-Mosteller,0.0
7,Elo,Weng-Lin Thurstone-Mosteller,0.0
7,Elo,TrueSkill,0.0
7,Elo,TrueSkill,0.0
7,Elo,Glicko,0.0
7,Glicko,Weng-Lin Thurstone-Mosteller,0.0
7,Glicko,Weng-Lin Thurstone-Mosteller,0.0
7,Glicko,Weng-Lin Thurstone-Mosteller,0.0
7,Glicko,Weng-Lin Thurstone-Mosteller,0.0
7,Glicko,Weng-Lin Thurstone-Mosteller,0.0
7,Glicko,TrueSkill,0.0
7,Elo,TrueSkill,0.0
7,Glicko,TrueSkill,0.0
7,Elo,Weng-Lin Thurstone-Mosteller,0.0
7,Elo,Weng-Lin Thurstone-Mosteller,0.0
7,Elo,Weng-Lin Thurstone-Mosteller,0.0
7,Elo,Weng-Lin Thurstone-Mosteller,0.0
7,Elo,Weng-Lin Thurstone-Mosteller,0.0
7,Elo,Weng-Lin Thurstone-Mosteller,0.0
7,Elo,Glicko,1.0
7,Elo,Glicko,0.0
7,Elo,Glicko,0.0
7,Glicko,TrueSkill,0.0
7,Elo,TrueSkill,0.0
7,Elo,TrueSkill,0.0
7,Elo,Glicko,0.0
7,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
7,Glicko,TrueSkill,0.0
7,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
7,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
7,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
7,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
7,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
7,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
7,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
7,Elo,Weng-Lin Thurstone-Mosteller,1.0
7,Elo,Weng-Lin Thurstone-Mosteller,0.0
7,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
7,Glicko,TrueSkill,1.0
7,Glicko,TrueSkill,0.0
7,Glicko,TrueSkill,1.0
7,Glicko,TrueSkill,0.0
7,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
7,Elo,Weng-Lin Thurstone-Mosteller,0.0
8,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
8,Elo,TrueSkill,0.0
8,Elo,TrueSkill,1.0
8,Elo,TrueSkill,1.0
8,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
8,Glicko,TrueSkill,1.0
8,Elo,TrueSkill,1.0
8,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
8,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
8,Glicko,TrueSkill,0.0
8,Glicko,TrueSkill,0.0
8,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
8,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
8,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
8,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
8,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
8,Glicko,TrueSkill,0.0
8,Elo,TrueSkill,1.0
8,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
8,Glicko,TrueSkill,1.0
8,Elo,Glicko,0.0
8,Glicko,TrueSkill,0.0
8,Glicko,TrueSkill,1.0
8,Glicko,TrueSkill,1.0
8,Glicko,TrueSkill,1.0
8,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
8,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
8,Glicko,TrueSkill,0.0
8,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
8,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
8,Elo,Weng-Lin Thurstone-Mosteller,0.0
8,Elo,Weng-Lin Thurstone-Mosteller,0.0
8,Elo,Weng-Lin Thurstone-Mosteller,0.0
8,Elo,Weng-Lin Thurstone-Mosteller,0.0
8,Elo,Weng-Lin Thurstone-Mosteller,1.0
8,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
8,Elo,Glicko,1.0
8,Elo,Weng-Lin Thurstone-Mosteller,0.0
8,Elo,Weng-Lin Thurstone-Mosteller,0.0
8,Elo,Glicko,0.0
8,Elo,Glicko,0.0
8,Elo,Glicko,0.0
8,Elo,TrueSkill,0.0
8,Elo,TrueSkill,0.0
8,Elo,TrueSkill,0.0
8,Elo,Weng-Lin Thurstone-Mosteller,0.0
8,Elo,TrueSkill,1.0
8,Elo,TrueSkill,0.0
8,Elo,TrueSkill,0.0
8,Elo,TrueSkill,0.0
8,Elo,TrueSkill,0.0
8,Elo,Weng-Lin Thurstone-Mosteller,0.0
8,Elo,Weng-Lin Thurstone-Mosteller,0.0
8,Elo,TrueSkill,0.0
8,Elo,TrueSkill,0.0
8,Glicko,Weng-Lin Thurstone-Mosteller,1.0
8,Glicko,TrueSkill,0.0
8,Elo,Glicko,0.0
8,Glicko,Weng-Lin Thurstone-Mosteller,0.0
8,Glicko,Weng-Lin Thurstone-Mosteller,0.0
8,Glicko,Weng-Lin Thurstone-Mosteller,1.0
8,Glicko,Weng-Lin Thurstone-Mosteller,0.0
8,Glicko,Weng-Lin Thurstone-Mosteller,0.0
8,Glicko,Weng-Lin Thurstone-Mosteller,0.0
8,Glicko,Weng-Lin Thurstone-Mosteller,1.0
8,Glicko,Weng-Lin Thurstone-Mosteller,0.0
8,Glicko,TrueSkill,0.0
8,Elo,Weng-Lin Thurstone-Mosteller,0.0
8,Glicko,Weng-Lin Thurstone-Mosteller,0.0
8,Glicko,Weng-Lin Thurstone-Mosteller,0.0
8,Glicko,Weng-Lin Thurstone-Mosteller,0.0
8,Elo,Glicko,1.0
8,Elo,Glicko,1.0
8,Glicko,Weng-Lin Thurstone-Mosteller,0.0
8,Elo,Weng-Lin Thurstone-Mosteller,1.0
8,Elo,Glicko,0.0
8,Elo,Glicko,0.0
8,Elo,Weng-Lin Thurstone-Mosteller,0.0
8,Elo,Weng-Lin Thurstone-Mosteller,0.0
8,Elo,Weng-Lin Thurstone-Mosteller,0.0
8,Elo,Glicko,0.0
8,Elo,Glicko,1.0
8,Elo,Glicko,0.0
8,Elo,Glicko,1.0
8,Glicko,TrueSkill,0.0
8,Glicko,TrueSkill,0.0
8,Glicko,TrueSkill,0.0
8,Glicko,Weng-Lin Thurstone-Mosteller,0.0
8,Elo,Glicko,0.0
8,Glicko,Weng-Lin Thurstone-Mosteller,0.0
9,Glicko,Weng-Lin Thurstone-Mosteller,1.0
9,Glicko,Weng-Lin Thurstone-Mosteller,1.0
9,Glicko,Weng-Lin Thurstone-Mosteller,0.0
9,Glicko,Weng-Lin Thurstone-Mosteller,0.0
9,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
9,Glicko,Weng-Lin Thurstone-Mosteller,0.0
9,Elo,TrueSkill,0.0
9,Elo,TrueSkill,0.0
9,Elo,TrueSkill,1.0
9,Glicko,Weng-Lin Thurstone-Mosteller,0.0
9,Glicko,Weng-Lin Thurstone-Mosteller,0.0
9,Glicko,TrueSkill,0.0
9,Elo,Weng-Lin Thurstone-Mosteller,0.0
9,Glicko,Weng-Lin Thurstone-Mosteller,0.0
9,Elo,Glicko,0.0
9,Elo,Weng-Lin Thurstone-Mosteller,1.0
9,Elo,Weng-Lin Thurstone-Mosteller,0.0
9,Elo,Weng-Lin Thurstone-Mosteller,0.0
9,Elo,Weng-Lin Thurstone-Mosteller,0.0
9,Elo,Weng-Lin Thurstone-Mosteller,0.0
9,Elo,Glicko,0.0
9,Elo,Glicko,0.0
9,Elo,Glicko,0.0
9,Elo,Glicko,1.0
9,Elo,Weng-Lin Thurstone-Mosteller,0.0
9,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
9,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
9,Glicko,TrueSkill,1.0
9,Glicko,TrueSkill,1.0
9,Glicko,TrueSkill,1.0
9,Glicko,TrueSkill,0.0
9,Elo,TrueSkill,0.0
9,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
9,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
9,Elo,Weng-Lin Thurstone-Mosteller,0.0
9,Elo,Weng-Lin Thurstone-Mosteller,0.0
9,Elo,Weng-Lin Thurstone-Mosteller,0.0
9,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
9,Elo,TrueSkill,0.0
9,Glicko,Weng-Lin Thurstone-Mosteller,0.0
9,Elo,TrueSkill,0.0
9,Elo,TrueSkill,1.0
9,Elo,TrueSkill,0.0
9,Elo,TrueSkill,0.0
9,Glicko,Weng-Lin Thurstone-Mosteller,0.0
9,Elo,TrueSkill,1.0
9,Elo,TrueSkill,1.0
9,Elo,TrueSkill,0.0
9,Glicko,Weng-Lin Thurstone-Mosteller,0.0
9,Glicko,TrueSkill,1.0
9,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
9,Elo,Weng-Lin Thurstone-Mosteller,0.0
9,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
9,Glicko,Weng-Lin Thurstone-Mosteller,0.0
9,Glicko,Weng-Lin Thurstone-Mosteller,0.0
9,Elo,Glicko,0.0
9,Elo,Glicko,1.0
9,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
9,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
9,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
9,Glicko,Weng-Lin Thurstone-Mosteller,0.0
9,Elo,Glicko,0.0
9,Elo,Glicko,1.0
9,Glicko,Weng-Lin Thurstone-Mosteller,1.0
9,Elo,Glicko,1.0
9,Elo,Weng-Lin Thurstone-Mosteller,0.0
9,Elo,Weng-Lin Thurstone-Mosteller,0.0
9,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
9,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
9,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
9,Elo,Glicko,0.0
9,Elo,Glicko,0.0
9,Elo,Glicko,0.0
9,Elo,Glicko,1.0
9,Elo,Glicko,1.0
9,Glicko,TrueSkill,0.0
9,Glicko,TrueSkill,0.0
9,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
9,Glicko,TrueSkill,0.0
9,Elo,TrueSkill,0.0
9,Elo,TrueSkill,0.0
9,Glicko,TrueSkill,0.0
9,Glicko,TrueSkill,0.0
9,Elo,Weng-Lin Thurstone-Mosteller,0.0
9,Elo,Weng-Lin Thurstone-Mosteller,1.0
9,Glicko,TrueSkill,0.0
9,Glicko,TrueSkill,0.0
9,Glicko,TrueSkill,1.0
9,Glicko,TrueSkill,0.0
9,Elo,TrueSkill,0.0
10,Elo,Glicko,0.0
10,Elo,TrueSkill,0.0
10,Elo,Glicko,0.0
10,Elo,Glicko,0.0
10,Elo,Glicko,0.0
10,Elo,Glicko,1.0
10,Elo,Weng-Lin Thurstone-Mosteller,0.0
10,Elo,Weng-Lin Thurstone-Mosteller,0.0
10,Elo,Glicko,1.0
10,Elo,Glicko,1.0
10,Elo,Glicko,0.0
10,Elo,TrueSkill,0.0
10,Elo,Weng-Lin Thurstone-Mosteller,0.0
10,Elo,Glicko,1.0
10,Elo,TrueSkill,0.0
10,Elo,TrueSkill,1.0
10,Elo,Glicko,0.0
10,Elo,TrueSkill,0.0
10,Elo,Weng-Lin Thurstone-Mosteller,0.0
10,Elo,Weng-Lin Thurstone-Mosteller,0.0
10,Glicko,TrueSkill,0.0
10,Glicko,TrueSkill,0.0
10,Glicko,TrueSkill,0.0
10,Glicko,Weng-Lin Thurstone-Mosteller,0.0
10,Glicko,Weng-Lin Thurstone-Mosteller,0.0
10,Glicko,Weng-Lin Thurstone-Mosteller,0.0
10,Glicko,Weng-Lin Thurstone-Mosteller,0.0
10,Glicko,Weng-Lin Thurstone-Mosteller,0.0
10,Glicko,Weng-Lin Thurstone-Mosteller,0.0
10,Glicko,TrueSkill,0.0
10,Glicko,Weng-Lin Thurstone-Mosteller,0.0
10,Elo,Weng-Lin Thurstone-Mosteller,1.0
10,Glicko,Weng-Lin Thurstone-Mosteller,0.0
10,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
10,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
10,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
10,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
10,Glicko,Weng-Lin Thurstone-Mosteller,0.0
10,Glicko,Weng-Lin Thurstone-Mosteller,0.0
10,Glicko,Weng-Lin Thurstone-Mosteller,1.0
10,Glicko,Weng-Lin Thurstone-Mosteller,1.0
10,Glicko,Weng-Lin Thurstone-Mosteller,0.0
10,Glicko,TrueSkill,0.0
10,Elo,Weng-Lin Thurstone-Mosteller,1.0
10,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
10,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
10,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
10,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
10,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
10,Glicko,TrueSkill,0.0
10,Glicko,TrueSkill,0.0
10,Elo,Weng-Lin Thurstone-Mosteller,0.0
10,Glicko,TrueSkill,1.0
10,Elo,Weng-Lin Thurstone-Mosteller,0.0
10,Glicko,TrueSkill,0.0
10,Elo,TrueSkill,0.0
10,Elo,TrueSkill,0.0
10,Elo,TrueSkill,0.0
10,Elo,TrueSkill,0.0
10,Elo,TrueSkill,0.0
10,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
10,Elo,Weng-Lin Thurstone-Mosteller,0.0
10,Elo,Weng-Lin Thurstone-Mosteller,0.0
10,Elo,Weng-Lin Thurstone-Mosteller,0.0
10,Glicko,TrueSkill,1.0
10,Glicko,Weng-Lin Thurstone-Mosteller,0.0
10,Glicko,Weng-Lin Thurstone-Mosteller,1.0
10,Elo,Weng-Lin Thurstone-Mosteller,0.0
10,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
10,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
10,Elo,Weng-Lin Thurstone-Mosteller,0.0
10,Elo,Glicko,0.0
10,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
10,Elo,Glicko,0.0
10,Elo,Glicko,1.0
10,Elo,Glicko,1.0
10,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
10,Elo,Weng-Lin Thurstone-Mosteller,0.0
10,Elo,Glicko,0.0
10,Glicko,TrueSkill,0.0
10,Glicko,TrueSkill,1.0
10,Glicko,TrueSkill,1.0
10,Elo,TrueSkill,1.0
10,Glicko,TrueSkill,0.0
10,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
10,Elo,TrueSkill,0.0
10,Elo,TrueSkill,0.0
10,Elo,TrueSkill,1.0
10,Glicko,TrueSkill,1.0
10,Elo,TrueSkill,0.0
11,Glicko,TrueSkill,0.0
11,Glicko,TrueSkill,0.0
11,Glicko,TrueSkill,0.0
11,Glicko,TrueSkill,0.0
11,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
11,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
11,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
11,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
11,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
11,Glicko,TrueSkill,0.0
11,Glicko,Weng-Lin Thurstone-Mosteller,1.0
11,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
11,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
11,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
11,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
11,Elo,TrueSkill,0.0
11,Elo,TrueSkill,0.0
11,Glicko,TrueSkill,0.0
11,Glicko,TrueSkill,0.0
11,Glicko,TrueSkill,1.0
11,Glicko,TrueSkill,1.0
11,Glicko,TrueSkill,1.0
11,Elo,TrueSkill,1.0
11,Elo,TrueSkill,0.0
11,Elo,Glicko,0.0
11,Elo,Weng-Lin Thurstone-Mosteller,0.0
11,Elo,Glicko,1.0
11,Elo,Glicko,1.0
11,Elo,Glicko,0.0
11,Elo,Glicko,1.0
11,Elo,Glicko,0.0
11,Elo,Glicko,0.0
11,Elo,Glicko,1.0
11,Elo,Glicko,1.0
11,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
11,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
11,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
11,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
11,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
11,Glicko,Weng-Lin Thurstone-Mosteller,0.0
11,Glicko,Weng-Lin Thurstone-Mosteller,0.0
11,Elo,Weng-Lin Thurstone-Mosteller,0.0
11,Elo,Weng-Lin Thurstone-Mosteller,0.0
11,Elo,Weng-Lin Thurstone-Mosteller,0.0
11,Elo,Weng-Lin Thurstone-Mosteller,0.0
11,Elo,Weng-Lin Thurstone-Mosteller,0.0
11,Elo,Weng-Lin Thurstone-Mosteller,0.0
11,Elo,Weng-Lin Thurstone-Mosteller,0.0
11,Glicko,Weng-Lin Thurstone-Mosteller,0.0
11,Glicko,Weng-Lin Thurstone-Mosteller,0.0
11,Glicko,Weng-Lin Thurstone-Mosteller,0.0
11,Glicko,Weng-Lin Thurstone-Mosteller,0.0
11,Elo,Weng-Lin Thurstone-Mosteller,1.0
11,Glicko,Weng-Lin Thurstone-Mosteller,0.0
11,Glicko,Weng-Lin Thurstone-Mosteller,0.0
11,Glicko,Weng-Lin Thurstone-Mosteller,0.0
11,Glicko,Weng-Lin Thurstone-Mosteller,1.0
11,Glicko,Weng-Lin Thurstone-Mosteller,1.0
11,Glicko,Weng-Lin Thurstone-Mosteller,0.0
11,Elo,Glicko,0.0
11,Elo,Weng-Lin Thurstone-Mosteller,0.0
11,Glicko,Weng-Lin Thurstone-Mosteller,0.0
11,Glicko,Weng-Lin Thurstone-Mosteller,0.0
11,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
11,Elo,TrueSkill,0.0
11,Elo,TrueSkill,0.0
11,Elo,TrueSkill,0.0
11,Elo,TrueSkill,1.0
11,Glicko,TrueSkill,0.0
11,Elo,TrueSkill,0.0
11,Elo,TrueSkill,0.0
11,Elo,TrueSkill,0.0
11,Elo,TrueSkill,0.0
11,Elo,TrueSkill,0.0
11,Elo,Weng-Lin Thurstone-Mosteller,0.0
11,Elo,Weng-Lin Thurstone-Mosteller,1.0
11,Elo,Weng-Lin Thurstone-Mosteller,0.0
11,Elo,Weng-Lin Thurstone-Mosteller,0.0
11,Elo,Weng-Lin Thurstone-Mosteller,0.0
11,Glicko,TrueSkill,0.0
11,Glicko,TrueSkill,0.0
11,Glicko,TrueSkill,1.0
11,Elo,TrueSkill,0.0
11,Elo,TrueSkill,1.0
11,Glicko,TrueSkill,1.0
11,Elo,Glicko,0.0
11,Elo,Glicko,0.0
11,Elo,Glicko,1.0
11,Elo,Glicko,0.0
11,Elo,Glicko,0.0
12,Glicko,Weng-Lin Thurstone-Mosteller,0.0
12,Glicko,Weng-Lin Thurstone-Mosteller,0.0
12,Glicko,Weng-Lin Thurstone-Mosteller,1.0
12,Glicko,Weng-Lin Thurstone-Mosteller,0.0
12,Glicko,Weng-Lin Thurstone-Mosteller,0.0
12,Glicko,Weng-Lin Thurstone-Mosteller,0.0
12,Glicko,Weng-Lin Thurstone-Mosteller,1.0
12,Glicko,Weng-Lin Thurstone-Mosteller,1.0
12,Glicko,Weng-Lin Thurstone-Mosteller,0.0
12,Elo,Weng-Lin Thurstone-Mosteller,0.0
12,Glicko,Weng-Lin Thurstone-Mosteller,0.0
12,Glicko,Weng-Lin Thurstone-Mosteller,0.0
12,Glicko,Weng-Lin Thurstone-Mosteller,0.0
12,Glicko,Weng-Lin Thurstone-Mosteller,0.0
12,Glicko,Weng-Lin Thurstone-Mosteller,0.0
12,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
12,Elo,TrueSkill,0.0
12,Elo,TrueSkill,0.0
12,Elo,TrueSkill,0.0
12,Elo,TrueSkill,0.0
12,Elo,TrueSkill,1.0
12,Elo,Weng-Lin Thurstone-Mosteller,0.0
12,Elo,Weng-Lin Thurstone-Mosteller,1.0
12,Elo,Weng-Lin Thurstone-Mosteller,0.0
12,Elo,Weng-Lin Thurstone-Mosteller,0.0
12,Elo,Weng-Lin Thurstone-Mosteller,0.0
12,Glicko,TrueSkill,0.0
12,Glicko,TrueSkill,0.0
12,Glicko,TrueSkill,0.0
12,Glicko,Weng-Lin Thurstone-Mosteller,0.0
12,Elo,Glicko,1.0
12,Elo,Glicko,1.0
12,Elo,Glicko,0.0
12,Elo,Weng-Lin Thurstone-Mosteller,0.0
12,Elo,Weng-Lin Thurstone-Mosteller,0.0
12,Elo,Weng-Lin Thurstone-Mosteller,0.0
12,Glicko,TrueSkill,1.0
12,Glicko,TrueSkill,1.0
12,Glicko,TrueSkill,1.0
12,Glicko,TrueSkill,0.0
12,Glicko,TrueSkill,0.0
12,Elo,Glicko,0.0
12,Elo,Glicko,0.0
12,Elo,Glicko,0.0
12,Elo,Glicko,1.0
12,Elo,Glicko,1.0
12,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
12,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
12,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
12,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
12,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
12,Elo,TrueSkill,1.0
12,Elo,TrueSkill,0.0
12,Elo,TrueSkill,1.0
12,Elo,TrueSkill,0.0
12,Elo,TrueSkill,1.0
12,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
12,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
12,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
12,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
12,Elo,Glicko,0.0
12,Glicko,TrueSkill,0.0
12,Elo,Glicko,1.0
12,Glicko,TrueSkill,0.0
12,Elo,Weng-Lin Thurstone-Mosteller,1.0
12,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
12,Elo,Glicko,0.0
12,Elo,Glicko,0.0
12,Elo,Glicko,0.0
12,Elo,Glicko,0.0
12,Elo,Weng-Lin Thurstone-Mosteller,0.0
12,Elo,Weng-Lin Thurstone-Mosteller,0.0
12,Elo,Weng-Lin Thurstone-Mosteller,0.0
12,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
12,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
12,Elo,TrueSkill,0.0
12,Elo,TrueSkill,0.0
12,Elo,TrueSkill,0.0
12,Elo,Weng-Lin Thurstone-Mosteller,0.0
12,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
12,Elo,TrueSkill,0.0
12,Glicko,TrueSkill,1.0
12,Glicko,TrueSkill,0.0
12,Glicko,TrueSkill,1.0
12,Elo,Weng-Lin Thurstone-Mosteller,0.0
12,Elo,TrueSkill,0.0
12,Elo,Glicko,1.0
12,Glicko,TrueSkill,0.0
12,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
12,Glicko,TrueSkill,0.0
13,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
13,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
13,TrueSkill,Weng-Lin Thurstone-Mosteller,1.0
13,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
13,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
13,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
13,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
13,TrueSkill,Weng-Lin Thurstone-Mosteller,0.0
13,Elo,Glicko,1.0
13,Elo,Glicko,0.0
13,Elo,Glicko,1.0
13,Elo,Weng-Lin Thurstone-Mosteller,0.0
13,Glicko,Weng-Lin Thurstone-Mosteller,0.0
13,Glicko,Weng-Lin Thurstone-Mosteller,0.0
13,Glicko,Weng-Lin Thurstone-Mosteller,1.0
