date,team_1,team_2,outcome
2/16/2005,den,cha,0.0
2/16/2005,cha,den,1.0
2/16/2005,cle,atl,1.0
2/16/2005,atl,cle,0.0
2/16/2005,ind,por,1.0
2/16/2005,por,ind,0.0
2/16/2005,lac,mia,0.0
2/16/2005,mia,lac,1.0
2/16/2005,sac,njn,0.0
2/16/2005,njn,sac,1.0
2/16/2005,sas,noh,1.0
2/16/2005,noh,sas,0.0
2/16/2005,mil,nyk,0.0
2/16/2005,nyk,mil,1.0
2/16/2005,det,phi,1.0
2/16/2005,phi,det,0.0
2/16/2005,gsw,sea,1.0
2/16/2005,sea,gsw,0.0
2/16/2005,tor,chi,0.0
2/16/2005,chi,tor,1.0
2/17/2005,cle,min,0.0
2/17/2005,min,cle,1.0
2/17/2005,pho,dal,0.0
2/17/2005,dal,pho,1.0
2/22/2005,mil,cha,1.0
2/22/2005,cha,mil,0.0
2/22/2005,chi,mia,1.0
2/22/2005,mia,chi,0.0
2/22/2005,det,nyk,1.0
2/22/2005,nyk,det,0.0
2/22/2005,sea,hou,1.0
2/22/2005,hou,sea,0.0
2/22/2005,bos,lal,0.0
2/22/2005,lal,bos,1.0
2/22/2005,njn,tor,0.0
2/22/2005,tor,njn,1.0
2/22/2005,orl,ind,0.0
2/22/2005,ind,orl,1.0
2/22/2005,atl,sac,0.0
2/22/2005,sac,atl,1.0
2/23/2005,cle,chi,1.0
2/23/2005,chi,cle,0.0
2/23/2005,den,bos,1.0
2/23/2005,bos,den,0.0
2/23/2005,atl,gsw,0.0
2/23/2005,gsw,atl,1.0
2/23/2005,ind,mia,1.0
2/23/2005,mia,ind,0.0
2/23/2005,mil,njn,1.0
2/23/2005,njn,mil,0.0
2/23/2005,sea,noh,1.0
2/23/2005,noh,sea,0.0
2/23/2005,lac,pho,0.0
2/23/2005,pho,lac,1.0
2/23/2005,por,lal,0.0
2/23/2005,lal,por,1.0
2/23/2005,hou,sas,0.0
2/23/2005,sas,hou,1.0
2/23/2005,dal,uta,1.0
2/23/2005,uta,dal,0.0
2/23/2005,was,mem,1.0
2/23/2005,mem,was,0.0
2/24/2005,dal,sac,1.0
2/24/2005,sac,dal,0.0
2/24/2005,lac,min,1.0
2/24/2005,min,lac,0.0
2/24/2005,nyk,phi,1.0
2/24/2005,phi,nyk,0.0
2/25/2005,was,chi,0.0
2/25/2005,chi,was,1.0
2/25/2005,ind,cle,1.0
2/25/2005,cle,ind,0.0
2/25/2005,det,lal,1.0
2/25/2005,lal,det,0.0
2/25/2005,den,mem,1.0
2/25/2005,mem,den,0.0
2/25/2005,tor,mil,1.0
2/25/2005,mil,tor,0.0
2/25/2005,cha,njn,0.0
2/25/2005,njn,cha,1.0
2/25/2005,atl,por,0.0
2/25/2005,por,atl,1.0
2/25/2005,min,sea,0.0
2/25/2005,sea,min,1.0
2/25/2005,uta,bos,0.0
2/25/2005,bos,uta,1.0
2/26/2005,cha,chi,0.0
2/26/2005,chi,cha,1.0
2/26/2005,pho,dal,1.0
2/26/2005,dal,pho,0.0
2/26/2005,mia,orl,1.0
2/26/2005,orl,mia,0.0
2/26/2005,nyk,ind,1.0
2/26/2005,ind,nyk,0.0
2/26/2005,sac,phi,1.0
2/26/2005,phi,sac,0.0
2/26/2005,mem,sas,1.0
2/26/2005,sas,mem,0.0
2/27/2005,gsw,det,0.0
2/27/2005,det,gsw,1.0
2/27/2005,hou,uta,0.0
2/27/2005,uta,hou,1.0
2/27/2005,lac,atl,1.0
2/27/2005,atl,lac,0.0
2/27/2005,mil,sea,1.0
2/27/2005,sea,mil,0.0
2/27/2005,cle,njn,0.0
2/27/2005,njn,cle,1.0
2/27/2005,den,noh,1.0
2/27/2005,noh,den,0.0
2/27/2005,orl,mia,0.0
2/27/2005,mia,orl,1.0
2/27/2005,bos,pho,1.0
2/27/2005,pho,bos,0.0
2/27/2005,min,por,1.0
2/27/2005,por,min,0.0
2/27/2005,tor,lal,1.0
2/27/2005,lal,tor,0.0
2/27/2005,sac,was,1.0
2/27/2005,was,sac,0.0
2/28/2005,sas,cle,1.0
2/28/2005,cle,sas,0.0
2/28/2005,dal,noh,1.0
2/28/2005,noh,dal,0.0
2/28/2005,nyk,lal,1.0
2/28/2005,lal,nyk,0.0
2/28/2005,lac,uta,0.0
2/28/2005,uta,lac,1.0
3/1/2005,cha,sac,1.0
3/1/2005,sac,cha,0.0
3/1/2005,hou,chi,1.0
3/1/2005,chi,hou,0.0
3/1/2005,atl,den,0.0
3/1/2005,den,atl,1.0
3/1/2005,sea,ind,1.0
3/1/2005,ind,sea,0.0
3/1/2005,gsw,mem,0.0
3/1/2005,mem,gsw,1.0
3/1/2005,phi,mil,1.0
3/1/2005,mil,phi,0.0
3/1/2005,por,det,0.0
3/1/2005,det,por,1.0
3/2/2005,lal,bos,0.0
3/2/2005,bos,lal,1.0
3/2/2005,cle,sea,0.0
3/2/2005,sea,cle,1.0
3/2/2005,dal,lac,0.0
3/2/2005,lac,dal,1.0
3/2/2005,gsw,min,1.0
3/2/2005,min,gsw,0.0
3/2/2005,noh,cha,1.0
3/2/2005,cha,noh,0.0
3/2/2005,sac,orl,0.0
3/2/2005,orl,sac,1.0
3/2/2005,njn,phi,1.0
3/2/2005,phi,njn,0.0
3/2/2005,sas,tor,1.0
3/2/2005,tor,sas,0.0
3/2/2005,uta,atl,1.0
3/2/2005,atl,uta,0.0
3/2/2005,was,hou,1.0
3/2/2005,hou,was,0.0
3/3/2005,ind,den,0.0
3/3/2005,den,ind,1.0
3/3/2005,mia,njn,1.0
3/3/2005,njn,mia,0.0
3/3/2005,det,pho,0.0
3/3/2005,pho,det,1.0
3/4/2005,bos,cha,1.0
3/4/2005,cha,bos,0.0
3/4/2005,dal,lal,0.0
3/4/2005,lal,dal,1.0
3/4/2005,tor,mem,0.0
3/4/2005,mem,tor,1.0
3/4/2005,mia,sac,1.0
3/4/2005,sac,mia,0.0
3/4/2005,min,mil,1.0
3/4/2005,mil,min,0.0
3/4/2005,noh,uta,1.0
3/4/2005,uta,noh,0.0
3/4/2005,nyk,orl,0.0
3/4/2005,orl,nyk,1.0
3/4/2005,phi,cle,1.0
3/4/2005,cle,phi,0.0
3/4/2005,ind,por,1.0
3/4/2005,por,ind,0.0
3/4/2005,sas,chi,1.0
3/4/2005,chi,sas,0.0
3/4/2005,sea,det,1.0
3/4/2005,det,sea,0.0
3/4/2005,gsw,was,1.0
3/4/2005,was,gsw,0.0
3/5/2005,phi,atl,1.0
3/5/2005,atl,phi,0.0
3/5/2005,cha,was,0.0
3/5/2005,was,cha,1.0
3/5/2005,lac,den,0.0
3/5/2005,den,lac,1.0
3/5/2005,mil,chi,1.0
3/5/2005,chi,mil,0.0
3/5/2005,njn,orl,0.0
3/5/2005,orl,njn,1.0
3/5/2005,por,pho,0.0
3/5/2005,pho,por,1.0
3/6/2005,bos,min,0.0
3/6/2005,min,bos,1.0
3/6/2005,cle,mia,0.0
3/6/2005,mia,cle,1.0
3/6/2005,dal,hou,0.0
3/6/2005,hou,dal,1.0
3/6/2005,ind,lal,0.0
3/6/2005,lal,ind,1.0
3/6/2005,noh,tor,0.0
3/6/2005,tor,noh,1.0
3/6/2005,nyk,gsw,1.0
3/6/2005,gsw,nyk,0.0
3/6/2005,sac,det,1.0
3/6/2005,det,sac,0.0
3/6/2005,uta,sas,0.0
3/6/2005,sas,uta,1.0
3/6/2005,sea,pho,0.0
3/6/2005,pho,sea,1.0
3/7/2005,mil,chi,0.0
3/7/2005,chi,mil,1.0
3/7/2005,tor,dal,0.0
3/7/2005,dal,tor,1.0
3/7/2005,por,den,0.0
3/7/2005,den,por,1.0
3/7/2005,mem,lac,1.0
3/7/2005,lac,mem,0.0
3/7/2005,phi,mia,0.0
3/7/2005,mia,phi,1.0
3/8/2005,orl,cle,0.0
3/8/2005,cle,orl,1.0
3/8/2005,lal,lac,0.0
3/8/2005,lac,lal,1.0
3/8/2005,atl,mil,0.0
3/8/2005,mil,atl,1.0
3/8/2005,min,cha,1.0
3/8/2005,cha,min,0.0
3/8/2005,nyk,was,1.0
3/8/2005,was,nyk,0.0
3/8/2005,gsw,phi,1.0
3/8/2005,phi,gsw,0.0
3/8/2005,sac,mem,1.0
3/8/2005,mem,sac,0.0
3/8/2005,njn,sas,0.0
3/8/2005,sas,njn,1.0
3/8/2005,sea,hou,0.0
3/8/2005,hou,sea,1.0
3/8/2005,ind,uta,1.0
3/8/2005,uta,ind,0.0
3/9/2005,bos,atl,1.0
3/9/2005,atl,bos,0.0
3/9/2005,gsw,det,0.0
3/9/2005,det,gsw,1.0
3/9/2005,njn,noh,1.0
3/9/2005,noh,njn,0.0
3/9/2005,pho,sas,1.0
3/9/2005,sas,pho,0.0
3/9/2005,por,chi,0.0
3/9/2005,chi,por,1.0
3/9/2005,tor,orl,1.0
3/9/2005,orl,tor,0.0
3/10/2005,dal,lal,0.0
3/10/2005,lal,dal,1.0
3/10/2005,min,mia,0.0
3/10/2005,mia,min,1.0
3/11/2005,bos,det,1.0
3/11/2005,det,bos,0.0
3/11/2005,gsw,ind,0.0
3/11/2005,ind,gsw,1.0
3/11/2005,dal,mil,1.0
3/11/2005,mil,dal,0.0
3/11/2005,min,orl,1.0
3/11/2005,orl,min,0.0
3/11/2005,cha,phi,0.0
3/11/2005,phi,cha,1.0
3/11/2005,pho,hou,0.0
3/11/2005,hou,pho,1.0
3/11/2005,sac,lac,1.0
3/11/2005,lac,sac,0.0
3/11/2005,chi,sea,1.0
3/11/2005,sea,chi,0.0
3/11/2005,tor,atl,0.0
3/11/2005,atl,tor,1.0
3/11/2005,mem,uta,1.0
3/11/2005,uta,mem,0.0
3/12/2005,gsw,atl,1.0
3/12/2005,atl,gsw,0.0
3/12/2005,lal,cha,1.0
3/12/2005,cha,lal,0.0
3/12/2005,mia,njn,1.0
3/12/2005,njn,mia,0.0
3/12/2005,mil,noh,0.0
3/12/2005,noh,mil,1.0
3/12/2005,por,mem,1.0
3/12/2005,mem,por,0.0
3/12/2005,sas,den,0.0
3/12/2005,den,sas,1.0
3/13/2005,was,bos,0.0
3/13/2005,bos,was,1.0
3/13/2005,cle,ind,1.0
3/13/2005,ind,cle,0.0
3/13/2005,den,pho,0.0
3/13/2005,pho,den,1.0
3/13/2005,det,uta,1.0
3/13/2005,uta,det,0.0
3/13/2005,lac,chi,1.0
3/13/2005,chi,lac,0.0
3/13/2005,dal,min,1.0
3/13/2005,min,dal,0.0
3/13/2005,nyk,sea,0.0
3/13/2005,sea,nyk,1.0
3/13/2005,orl,njn,0.0
3/13/2005,njn,orl,1.0
3/13/2005,hou,sac,1.0
3/13/2005,sac,hou,0.0
3/13/2005,phi,tor,0.0
3/13/2005,tor,phi,1.0
3/14/2005,atl,det,0.0
3/14/2005,det,atl,1.0
3/14/2005,cha,bos,0.0
3/14/2005,bos,cha,1.0
3/14/2005,hou,gsw,1.0
3/14/2005,gsw,hou,0.0
3/14/2005,mem,por,1.0
3/14/2005,por,mem,0.0
3/14/2005,mia,mil,1.0
3/14/2005,mil,mia,0.0
3/14/2005,noh,sas,0.0
3/14/2005,sas,noh,1.0
3/14/2005,lal,was,0.0
3/14/2005,was,lal,1.0
3/15/2005,chi,sea,0.0
3/15/2005,sea,chi,1.0
3/15/2005,cle,uta,1.0
3/15/2005,uta,cle,0.0
3/15/2005,dal,min,0.0
3/15/2005,min,dal,1.0
3/15/2005,mia,nyk,1.0
3/15/2005,nyk,mia,0.0
3/15/2005,lal,phi,0.0
3/15/2005,phi,lal,1.0
3/15/2005,orl,sac,0.0
3/15/2005,sac,orl,1.0
3/16/2005,was,atl,1.0
3/16/2005,atl,was,0.0
3/16/2005,bos,tor,1.0
3/16/2005,tor,bos,0.0
3/16/2005,den,cha,1.0
3/16/2005,cha,den,0.0
3/16/2005,sea,det,0.0
3/16/2005,det,sea,1.0
3/16/2005,por,hou,0.0
3/16/2005,hou,por,1.0
3/16/2005,ind,uta,1.0
3/16/2005,uta,ind,0.0
3/16/2005,orl,lac,0.0
3/16/2005,lac,orl,1.0
3/16/2005,cle,mil,0.0
3/16/2005,mil,cle,1.0
3/16/2005,njn,chi,1.0
3/16/2005,chi,njn,0.0
3/16/2005,noh,mem,0.0
3/16/2005,mem,noh,1.0
3/16/2005,sas,min,1.0
3/16/2005,min,sas,0.0
3/17/2005,dal,por,1.0
3/17/2005,por,dal,0.0
3/17/2005,sac,gsw,0.0
3/17/2005,gsw,sac,1.0
3/17/2005,lal,mia,0.0
3/17/2005,mia,lal,1.0
3/18/2005,atl,nyk,0.0
3/18/2005,nyk,atl,1.0
3/18/2005,noh,chi,1.0
3/18/2005,chi,noh,0.0
3/18/2005,phi,cle,1.0
3/18/2005,cle,phi,0.0
3/18/2005,den,lac,1.0
3/18/2005,lac,den,0.0
3/18/2005,tor,det,0.0
3/18/2005,det,tor,1.0
3/18/2005,hou,bos,0.0
3/18/2005,bos,hou,1.0
3/18/2005,ind,lal,1.0
3/18/2005,lal,ind,0.0
3/18/2005,mem,min,1.0
3/18/2005,min,mem,0.0
3/18/2005,was,mil,0.0
3/18/2005,mil,was,1.0
3/18/2005,njn,uta,1.0
3/18/2005,uta,njn,0.0
3/18/2005,pho,gsw,0.0
3/18/2005,gsw,pho,1.0
3/18/2005,cha,sas,0.0
3/18/2005,sas,cha,1.0
3/18/2005,sea,orl,1.0
3/18/2005,orl,sea,0.0
3/19/2005,cha,dal,0.0
3/19/2005,dal,cha,1.0
3/19/2005,lac,sac,0.0
3/19/2005,sac,lac,1.0
3/19/2005,mia,nyk,1.0
3/19/2005,nyk,mia,0.0
3/19/2005,noh,bos,0.0
3/19/2005,bos,noh,1.0
3/19/2005,phi,chi,0.0
3/19/2005,chi,phi,1.0
3/19/2005,por,orl,0.0
3/19/2005,orl,por,1.0
3/19/2005,was,uta,1.0
3/19/2005,uta,was,0.0
3/20/2005,mil,den,0.0
3/20/2005,den,mil,1.0
3/20/2005,sas,det,0.0
3/20/2005,det,sas,1.0
3/20/2005,ind,njn,0.0
3/20/2005,njn,ind,1.0
3/20/2005,sea,lal,1.0
3/20/2005,lal,sea,0.0
3/20/2005,pho,mem,1.0
3/20/2005,mem,pho,0.0
3/20/2005,min,hou,1.0
3/20/2005,hou,min,0.0
3/20/2005,sac,gsw,0.0
3/20/2005,gsw,sac,1.0
3/20/2005,tor,cle,1.0
3/20/2005,cle,tor,0.0
3/21/2005,cha,orl,1.0
3/21/2005,orl,cha,0.0
3/21/2005,atl,chi,0.0
3/21/2005,chi,atl,1.0
3/21/2005,dal,noh,1.0
3/21/2005,noh,dal,0.0
3/21/2005,lac,por,1.0
3/21/2005,por,lac,0.0
3/21/2005,nyk,sas,1.0
3/21/2005,sas,nyk,0.0
3/22/2005,pho,atl,1.0
3/22/2005,atl,pho,0.0
3/22/2005,cle,det,1.0
3/22/2005,det,cle,0.0
3/22/2005,den,was,1.0
3/22/2005,was,den,0.0
3/22/2005,hou,mia,1.0
3/22/2005,mia,hou,0.0
3/22/2005,njn,ind,1.0
3/22/2005,ind,njn,0.0
3/22/2005,sac,por,1.0
3/22/2005,por,sac,0.0
3/22/2005,sea,mil,1.0
3/22/2005,mil,sea,0.0
3/22/2005,uta,lal,1.0
3/22/2005,lal,uta,0.0
3/23/2005,cha,pho,0.0
3/23/2005,pho,cha,1.0
3/23/2005,dal,gsw,1.0
3/23/2005,gsw,dal,0.0
3/23/2005,sas,ind,0.0
3/23/2005,ind,sas,1.0
3/23/2005,lac,mil,1.0
3/23/2005,mil,lac,0.0
3/23/2005,noh,min,0.0
3/23/2005,min,noh,1.0
3/23/2005,bos,nyk,0.0
3/23/2005,nyk,bos,1.0
3/23/2005,phi,det,1.0
3/23/2005,det,phi,0.0
3/23/2005,chi,tor,1.0
3/23/2005,tor,chi,0.0
3/24/2005,den,lal,1.0
3/24/2005,lal,den,0.0
3/24/2005,hou,cle,1.0
3/24/2005,cle,hou,0.0
3/24/2005,njn,mem,0.0
3/24/2005,mem,njn,1.0
3/24/2005,cha,orl,1.0
3/24/2005,orl,cha,0.0
3/24/2005,sea,por,1.0
3/24/2005,por,sea,0.0
3/24/2005,dal,sac,0.0
3/24/2005,sac,dal,1.0
3/24/2005,uta,was,0.0
3/24/2005,was,uta,1.0
3/25/2005,chi,bos,1.0
3/25/2005,bos,chi,0.0
3/25/2005,ind,det,1.0
3/25/2005,det,ind,0.0
3/25/2005,gsw,mil,1.0
3/25/2005,mil,gsw,0.0
3/25/2005,was,lac,0.0
3/25/2005,lac,was,1.0
3/25/2005,mia,pho,1.0
3/25/2005,pho,mia,0.0
3/25/2005,hou,noh,1.0
3/25/2005,noh,hou,0.0
3/25/2005,phi,tor,1.0
3/25/2005,tor,phi,0.0
3/25/2005,atl,sas,0.0
3/25/2005,sas,atl,1.0
3/25/2005,sea,nyk,1.0
3/25/2005,nyk,sea,0.0
3/26/2005,atl,tor,0.0
3/26/2005,tor,atl,1.0
3/26/2005,cha,mia,1.0
3/26/2005,mia,cha,0.0
3/26/2005,ind,chi,0.0
3/26/2005,chi,ind,1.0
3/26/2005,dal,cle,1.0
3/26/2005,cle,dal,0.0
3/26/2005,sac,den,0.0
3/26/2005,den,sac,1.0
3/26/2005,det,bos,1.0
3/26/2005,bos,det,0.0
3/26/2005,mem,noh,0.0
3/26/2005,noh,mem,1.0
3/26/2005,njn,min,0.0
3/26/2005,min,njn,1.0
3/26/2005,orl,pho,0.0
3/26/2005,pho,orl,1.0
3/26/2005,nyk,por,0.0
3/26/2005,por,nyk,1.0
3/26/2005,uta,mil,1.0
3/26/2005,mil,uta,0.0
3/27/2005,phi,lal,1.0
3/27/2005,lal,phi,0.0
3/27/2005,lac,min,0.0
3/27/2005,min,lac,1.0
3/27/2005,hou,sas,0.0
3/27/2005,sas,hou,1.0
3/27/2005,sea,was,0.0
3/27/2005,was,sea,1.0
3/28/2005,njn,cha,1.0
3/28/2005,cha,njn,0.0
3/28/2005,chi,mem,1.0
3/28/2005,mem,chi,0.0
3/28/2005,dal,det,1.0
3/28/2005,det,dal,0.0
3/28/2005,gsw,nyk,1.0
3/28/2005,nyk,gsw,0.0
3/28/2005,ind,mil,1.0
3/28/2005,mil,ind,0.0
3/28/2005,noh,cle,0.0
3/28/2005,cle,noh,1.0
3/28/2005,orl,atl,1.0
3/28/2005,atl,orl,0.0
3/28/2005,den,pho,0.0
3/28/2005,pho,den,1.0
3/28/2005,por,was,0.0
3/28/2005,was,por,1.0
3/28/2005,phi,sac,0.0
3/28/2005,sac,phi,1.0
3/28/2005,uta,hou,0.0
3/28/2005,hou,uta,1.0
3/29/2005,lac,cle,0.0
3/29/2005,cle,lac,1.0
3/29/2005,lal,nyk,1.0
3/29/2005,nyk,lal,0.0
3/29/2005,sea,mem,1.0
3/29/2005,mem,sea,0.0
3/29/2005,mia,tor,1.0
3/29/2005,tor,mia,0.0
3/30/2005,bos,dal,0.0
3/30/2005,dal,bos,1.0
3/30/2005,cha,chi,0.0
3/30/2005,chi,cha,1.0
3/30/2005,det,sac,1.0
3/30/2005,sac,det,0.0
3/30/2005,mil,gsw,0.0
3/30/2005,gsw,mil,1.0
3/30/2005,njn,lac,1.0
3/30/2005,lac,njn,0.0
3/30/2005,orl,tor,1.0
3/30/2005,tor,orl,0.0
3/30/2005,pho,phi,1.0
3/30/2005,phi,pho,0.0
3/30/2005,por,hou,0.0
3/30/2005,hou,por,1.0
3/30/2005,sea,sas,0.0
3/30/2005,sas,sea,1.0
3/30/2005,den,uta,1.0
3/30/2005,uta,den,0.0
3/30/2005,atl,was,0.0
3/30/2005,was,atl,1.0
3/31/2005,chi,cle,1.0
3/31/2005,cle,chi,0.0
3/31/2005,ind,mia,1.0
3/31/2005,mia,ind,0.0
3/31/2005,lal,min,0.0
3/31/2005,min,lal,1.0
4/1/2005,atl,bos,0.0
4/1/2005,bos,atl,1.0
4/1/2005,tor,cha,1.0
4/1/2005,cha,tor,0.0
4/1/2005,sac,cle,1.0
4/1/2005,cle,sac,0.0
4/1/2005,den,sas,1.0
4/1/2005,sas,den,0.0
4/1/2005,lac,det,0.0
4/1/2005,det,lac,1.0
4/1/2005,hou,noh,0.0
4/1/2005,noh,hou,1.0
4/1/2005,mil,mem,0.0
4/1/2005,mem,mil,1.0
4/1/2005,nyk,njn,0.0
4/1/2005,njn,nyk,1.0
4/1/2005,was,orl,1.0
4/1/2005,orl,was,0.0
4/1/2005,phi,dal,0.0
4/1/2005,dal,phi,1.0
4/1/2005,pho,min,1.0
4/1/2005,min,pho,0.0
4/1/2005,sea,por,1.0
4/1/2005,por,sea,0.0
4/1/2005,gsw,uta,1.0
4/1/2005,uta,gsw,0.0
4/2/2005,chi,cha,1.0
4/2/2005,cha,chi,0.0
4/2/2005,njn,orl,0.0
4/2/2005,orl,njn,1.0
4/2/2005,noh,mia,0.0
4/2/2005,mia,noh,1.0
4/2/2005,por,den,0.0
4/2/2005,den,por,1.0
4/2/2005,sas,lal,1.0
4/2/2005,lal,sas,0.0
4/3/2005,lac,atl,1.0
4/3/2005,atl,lac,0.0
4/3/2005,phi,bos,1.0
4/3/2005,bos,phi,0.0
4/3/2005,cle,dal,1.0
4/3/2005,dal,cle,0.0
4/3/2005,sea,gsw,0.0
4/3/2005,gsw,sea,1.0
4/3/2005,pho,hou,1.0
4/3/2005,hou,pho,0.0
4/3/2005,mem,lal,1.0
4/3/2005,lal,mem,0.0
4/3/2005,nyk,mil,0.0
4/3/2005,mil,nyk,1.0
4/3/2005,sac,min,0.0
4/3/2005,min,sac,1.0
4/3/2005,det,tor,1.0
4/3/2005,tor,det,0.0
4/3/2005,was,ind,0.0
4/3/2005,ind,was,1.0
4/5/2005,atl,noh,0.0
4/5/2005,noh,atl,1.0
4/5/2005,cha,lac,0.0
4/5/2005,lac,cha,1.0
4/5/2005,njn,cle,1.0
4/5/2005,cle,njn,0.0
4/5/2005,dal,orl,1.0
4/5/2005,orl,dal,0.0
4/5/2005,gsw,hou,1.0
4/5/2005,hou,gsw,0.0
4/5/2005,den,mem,1.0
4/5/2005,mem,den,0.0
4/5/2005,mia,chi,1.0
4/5/2005,chi,mia,0.0
4/5/2005,nyk,ind,0.0
4/5/2005,ind,nyk,1.0
4/5/2005,lal,pho,0.0
4/5/2005,pho,lal,1.0
4/5/2005,sea,sac,0.0
4/5/2005,sac,sea,1.0
4/5/2005,por,uta,0.0
4/5/2005,uta,por,1.0
4/5/2005,bos,was,1.0
4/5/2005,was,bos,0.0
4/6/2005,mil,bos,0.0
4/6/2005,bos,mil,1.0
4/6/2005,was,det,0.0
4/6/2005,det,was,1.0
4/6/2005,cle,ind,0.0
4/6/2005,ind,cle,1.0
4/6/2005,uta,min,0.0
4/6/2005,min,uta,1.0
4/6/2005,den,noh,1.0
4/6/2005,noh,den,0.0
4/6/2005,chi,orl,1.0
4/6/2005,orl,chi,0.0
4/6/2005,cha,phi,0.0
4/6/2005,phi,cha,1.0
4/6/2005,por,gsw,0.0
4/6/2005,gsw,por,1.0
4/6/2005,lac,sas,0.0
4/6/2005,sas,lac,1.0
4/6/2005,mem,tor,1.0
4/6/2005,tor,mem,0.0
4/7/2005,dal,sas,1.0
4/7/2005,sas,dal,0.0
4/7/2005,hou,lal,1.0
4/7/2005,lal,hou,0.0
4/7/2005,njn,nyk,1.0
4/7/2005,nyk,njn,0.0
4/8/2005,gsw,pho,1.0
4/8/2005,pho,gsw,0.0
4/8/2005,was,ind,0.0
4/8/2005,ind,was,1.0
4/8/2005,mem,mia,1.0
4/8/2005,mia,mem,0.0
4/8/2005,cha,mil,0.0
4/8/2005,mil,cha,1.0
4/8/2005,min,den,0.0
4/8/2005,den,min,1.0
4/8/2005,noh,uta,0.0
4/8/2005,uta,noh,1.0
4/8/2005,chi,nyk,1.0
4/8/2005,nyk,chi,0.0
4/8/2005,det,orl,1.0
4/8/2005,orl,det,0.0
4/8/2005,phi,cle,1.0
4/8/2005,cle,phi,0.0
4/8/2005,sac,por,1.0
4/8/2005,por,sac,0.0
4/8/2005,sea,lal,0.0
4/8/2005,lal,sea,1.0
4/8/2005,atl,tor,0.0
4/8/2005,tor,atl,1.0
4/9/2005,min,atl,0.0
4/9/2005,atl,min,1.0
4/9/2005,chi,tor,1.0
4/9/2005,tor,chi,0.0
4/9/2005,mil,cle,0.0
4/9/2005,cle,mil,1.0
4/9/2005,dal,uta,1.0
4/9/2005,uta,dal,0.0
4/9/2005,sea,den,0.0
4/9/2005,den,sea,1.0
4/9/2005,lac,sas,0.0
4/9/2005,sas,lac,1.0
4/9/2005,bos,njn,0.0
4/9/2005,njn,bos,1.0
4/9/2005,hou,pho,1.0
4/9/2005,pho,hou,0.0
4/9/2005,phi,was,1.0
4/9/2005,was,phi,0.0
4/10/2005,sas,gsw,1.0
4/10/2005,gsw,sas,0.0
4/10/2005,ind,nyk,0.0
4/10/2005,nyk,ind,1.0
4/10/2005,mem,cha,1.0
4/10/2005,cha,mem,0.0
4/10/2005,det,mia,1.0
4/10/2005,mia,det,0.0
4/10/2005,por,noh,1.0
4/10/2005,noh,por,0.0
4/10/2005,lal,sac,0.0
4/10/2005,sac,lal,1.0
4/11/2005,cha,atl,1.0
4/11/2005,atl,cha,0.0
4/11/2005,det,chi,1.0
4/11/2005,chi,det,0.0
4/11/2005,mem,dal,0.0
4/11/2005,dal,mem,1.0
4/11/2005,gsw,den,0.0
4/11/2005,den,gsw,1.0
4/11/2005,lal,pho,0.0
4/11/2005,pho,lal,1.0
4/11/2005,cle,orl,1.0
4/11/2005,orl,cle,0.0
4/11/2005,hou,sea,1.0
4/11/2005,sea,hou,0.0
4/11/2005,tor,ind,0.0
4/11/2005,ind,tor,1.0
4/11/2005,was,mil,1.0
4/11/2005,mil,was,0.0
4/12/2005,lac,uta,1.0
4/12/2005,uta,lac,0.0
4/12/2005,nyk,tor,0.0
4/12/2005,tor,nyk,1.0
4/12/2005,phi,bos,0.0
4/12/2005,bos,phi,1.0
4/12/2005,pho,noh,1.0
4/12/2005,noh,pho,0.0
4/12/2005,por,sas,0.0
4/12/2005,sas,por,1.0
4/13/2005,cha,atl,1.0
4/13/2005,atl,cha,0.0
4/13/2005,den,noh,1.0
4/13/2005,noh,den,0.0
4/13/2005,det,orl,1.0
4/13/2005,orl,det,0.0
4/13/2005,mem,hou,0.0
4/13/2005,hou,mem,1.0
4/13/2005,njn,ind,0.0
4/13/2005,ind,njn,1.0
4/13/2005,bos,mil,1.0
4/13/2005,mil,bos,0.0
4/13/2005,min,gsw,1.0
4/13/2005,gsw,min,0.0
4/13/2005,sea,dal,0.0
4/13/2005,dal,sea,1.0
4/13/2005,uta,sas,1.0
4/13/2005,sas,uta,0.0
4/13/2005,was,chi,1.0
4/13/2005,chi,was,0.0
4/14/2005,nyk,cle,1.0
4/14/2005,cle,nyk,0.0
4/14/2005,phi,mia,1.0
4/14/2005,mia,phi,0.0
4/14/2005,por,dal,0.0
4/14/2005,dal,por,1.0
4/15/2005,bos,mia,1.0
4/15/2005,mia,bos,0.0
4/15/2005,orl,chi,0.0
4/15/2005,chi,orl,1.0
4/15/2005,mem,den,0.0
4/15/2005,den,mem,1.0
4/15/2005,det,mil,1.0
4/15/2005,mil,det,0.0
4/15/2005,por,gsw,0.0
4/15/2005,gsw,por,1.0
4/15/2005,phi,ind,1.0
4/15/2005,ind,phi,0.0
4/15/2005,lal,sac,0.0
4/15/2005,sac,lal,1.0
4/15/2005,lac,pho,0.0
4/15/2005,pho,lac,1.0
4/15/2005,noh,sea,0.0
4/15/2005,sea,noh,1.0
4/15/2005,njn,tor,1.0
4/15/2005,tor,njn,0.0
4/15/2005,min,uta,1.0
4/15/2005,uta,min,0.0
4/15/2005,was,cle,1.0
4/15/2005,cle,was,0.0
4/16/2005,atl,chi,0.0
4/16/2005,chi,atl,1.0
